dataset,encoder_name,match_score,recall,precision,f1
ArtificialSatellite,lm__BAAI/bge-large-en-v1.5,0.4,0.6111111111111112,0.6111111111111112,0.6111111111111112
ArtificialSatellite,lm__BAAI/bge-large-en-v1.5,0.3,0.6111111111111112,0.6111111111111112,0.6111111111111112
ArtificialSatellite,lm__llmrails/ember-v1,0.9,0.06944444444444445,0.8333333333333334,0.12820512820512822
ArtificialSatellite,lm__llmrails/ember-v1,0.8,0.16666666666666666,0.9230769230769231,0.2823529411764706
ArtificialSatellite,lm__llmrails/ember-v1,0.7,0.5277777777777778,0.8444444444444444,0.6495726495726496
ArtificialSatellite,lm__llmrails/ember-v1,0.6,0.5972222222222222,0.7049180327868853,0.6466165413533835
ArtificialSatellite,lm__llmrails/ember-v1,0.5,0.6111111111111112,0.6111111111111112,0.6111111111111112
ArtificialSatellite,lm__llmrails/ember-v1,0.4,0.6111111111111112,0.6111111111111112,0.6111111111111112
ArtificialSatellite,lm__llmrails/ember-v1,0.3,0.6111111111111112,0.6111111111111112,0.6111111111111112
ArtificialSatellite,none,0.9,0.05555555555555555,0.8,0.10389610389610389
ArtificialSatellite,none,0.8,0.1527777777777778,0.9166666666666666,0.2619047619047619
ArtificialSatellite,none,0.7,0.4444444444444444,0.8421052631578947,0.5818181818181818
ArtificialSatellite,none,0.6,0.5416666666666666,0.7647058823529411,0.6341463414634146
ArtificialSatellite,none,0.5,0.5972222222222222,0.5972222222222222,0.5972222222222222
ArtificialSatellite,none,0.4,0.5972222222222222,0.5972222222222222,0.5972222222222222
ArtificialSatellite,none,0.3,0.5972222222222222,0.5972222222222222,0.5972222222222222
Artwork,openai__,0.9,0.10204081632653061,0.8620689655172413,0.18248175182481752
Artwork,openai__,0.8,0.4,0.8909090909090909,0.5521126760563381
Artwork,openai__,0.7,0.8204081632653061,0.9054054054054054,0.860813704496788
Artwork,openai__,0.6,0.8857142857142857,0.8966942148760331,0.891170431211499
Artwork,openai__,0.5,0.889795918367347,0.889795918367347,0.889795918367347
Artwork,openai__,0.4,0.889795918367347,0.889795918367347,0.889795918367347
Artwork,openai__,0.3,0.889795918367347,0.889795918367347,0.889795918367347
Artwork,lm__BAAI/bge-large-en-v1.5,0.9,0.1346938775510204,0.9166666666666666,0.23487544483985767
Artwork,lm__BAAI/bge-large-en-v1.5,0.8,0.39183673469387753,0.897196261682243,0.5454545454545455
Artwork,lm__BAAI/bge-large-en-v1.5,0.7,0.8244897959183674,0.9017857142857143,0.861407249466951
Artwork,lm__BAAI/bge-large-en-v1.5,0.6,0.8816326530612245,0.8888888888888888,0.8852459016393442
Artwork,lm__BAAI/bge-large-en-v1.5,0.5,0.8857142857142857,0.8857142857142857,0.8857142857142857
Artwork,lm__BAAI/bge-large-en-v1.5,0.4,0.8857142857142857,0.8857142857142857,0.8857142857142857
Artwork,lm__BAAI/bge-large-en-v1.5,0.3,0.8857142857142857,0.8857142857142857,0.8857142857142857
Artwork,lm__llmrails/ember-v1,0.9,0.1346938775510204,0.8918918918918919,0.23404255319148934
Artwork,lm__llmrails/ember-v1,0.8,0.3877551020408163,0.9047619047619048,0.5428571428571428
Artwork,lm__llmrails/ember-v1,0.7,0.8326530612244898,0.9107142857142857,0.8699360341151384
Artwork,lm__llmrails/ember-v1,0.6,0.8857142857142857,0.8930041152263375,0.889344262295082
Artwork,lm__llmrails/ember-v1,0.5,0.8857142857142857,0.8857142857142857,0.8857142857142857
Artwork,lm__llmrails/ember-v1,0.4,0.8857142857142857,0.8857142857142857,0.8857142857142857
Artwork,lm__llmrails/ember-v1,0.3,0.8857142857142857,0.8857142857142857,0.8857142857142857
Artwork,none,0.9,0.11428571428571428,0.9655172413793104,0.20437956204379562
Artwork,none,0.8,0.3510204081632653,0.9148936170212766,0.5073746312684365
Artwork,none,0.7,0.7306122448979592,0.8994974874371859,0.8063063063063064
Artwork,none,0.6,0.8653061224489796,0.8833333333333333,0.8742268041237112
Artwork,none,0.5,0.8775510204081632,0.8775510204081632,0.8775510204081631
Artwork,none,0.4,0.8775510204081632,0.8775510204081632,0.8775510204081631
Artwork,none,0.3,0.8775510204081632,0.8775510204081632,0.8775510204081631
Award,openai__,0.9,0.08854166666666667,0.85,0.16037735849056603
Award,openai__,0.8,0.3828125,0.8855421686746988,0.5345454545454545
Award,openai__,0.7,0.5520833333333334,0.5872576177285319,0.5691275167785235
Award,openai__,0.6,0.5885416666666666,0.5947368421052631,0.5916230366492147
Award,openai__,0.5,0.5963541666666666,0.5963541666666666,0.5963541666666666
Award,openai__,0.4,0.5963541666666666,0.5963541666666666,0.5963541666666666
Award,openai__,0.3,0.5963541666666666,0.5963541666666666,0.5963541666666666
Award,lm__BAAI/bge-large-en-v1.5,0.9,0.1171875,0.9782608695652174,0.2093023255813954
Award,lm__BAAI/bge-large-en-v1.5,0.8,0.3046875,0.9590163934426229,0.46245059288537543
Award,lm__BAAI/bge-large-en-v1.5,0.7,0.5,0.768,0.6056782334384858
Award,lm__BAAI/bge-large-en-v1.5,0.6,0.5911458333333334,0.5989445910290238,0.5950196592398427
Award,lm__BAAI/bge-large-en-v1.5,0.5,0.5963541666666666,0.5963541666666666,0.5963541666666666
Award,lm__BAAI/bge-large-en-v1.5,0.4,0.5963541666666666,0.5963541666666666,0.5963541666666666
Award,lm__BAAI/bge-large-en-v1.5,0.3,0.5963541666666666,0.5963541666666666,0.5963541666666666
Award,lm__llmrails/ember-v1,0.9,0.11458333333333333,1.0,0.205607476635514
Award,lm__llmrails/ember-v1,0.8,0.3020833333333333,0.9354838709677419,0.4566929133858267
Award,lm__llmrails/ember-v1,0.7,0.4947916666666667,0.8636363636363636,0.6291390728476822
Award,lm__llmrails/ember-v1,0.6,0.5833333333333334,0.5973333333333334,0.5902503293807643
Award,lm__llmrails/ember-v1,0.5,0.59375,0.59375,0.59375
Award,lm__llmrails/ember-v1,0.4,0.59375,0.59375,0.59375
Award,lm__llmrails/ember-v1,0.3,0.59375,0.59375,0.59375
Award,none,0.9,0.1796875,0.9452054794520548,0.30196936542669583
Award,none,0.8,0.3020833333333333,0.9354838709677419,0.4566929133858267
Award,none,0.7,0.5,0.7710843373493976,0.6066350710900474
Award,none,0.6,0.5859375,0.6,0.592885375494071
Award,none,0.5,0.5989583333333334,0.5989583333333334,0.5989583333333334
Award,none,0.4,0.5989583333333334,0.5989583333333334,0.5989583333333334
Award,none,0.3,0.5989583333333334,0.5989583333333334,0.5989583333333334
BasketballTeam,openai__,0.9,0.030120481927710843,0.8333333333333334,0.05813953488372092
BasketballTeam,openai__,0.8,0.25301204819277107,0.8936170212765957,0.39436619718309857
BasketballTeam,openai__,0.7,0.6265060240963856,0.8253968253968254,0.7123287671232876
BasketballTeam,openai__,0.6,0.7891566265060241,0.7987804878048781,0.793939393939394
BasketballTeam,openai__,0.5,0.7891566265060241,0.7891566265060241,0.7891566265060241
BasketballTeam,openai__,0.4,0.7891566265060241,0.7891566265060241,0.7891566265060241
BasketballTeam,openai__,0.3,0.7891566265060241,0.7891566265060241,0.7891566265060241
BasketballTeam,lm__BAAI/bge-large-en-v1.5,0.9,0.018072289156626505,1.0,0.03550295857988166
BasketballTeam,lm__BAAI/bge-large-en-v1.5,0.8,0.07228915662650602,0.8,0.13259668508287292
BasketballTeam,lm__BAAI/bge-large-en-v1.5,0.7,0.40963855421686746,0.85,0.5528455284552846
BasketballTeam,lm__BAAI/bge-large-en-v1.5,0.6,0.7349397590361446,0.8079470198675497,0.7697160883280758
BasketballTeam,lm__BAAI/bge-large-en-v1.5,0.5,0.7771084337349398,0.7771084337349398,0.7771084337349399
BasketballTeam,lm__BAAI/bge-large-en-v1.5,0.4,0.7771084337349398,0.7771084337349398,0.7771084337349399
BasketballTeam,lm__BAAI/bge-large-en-v1.5,0.3,0.7771084337349398,0.7771084337349398,0.7771084337349399
BasketballTeam,lm__llmrails/ember-v1,0.9,0.018072289156626505,1.0,0.03550295857988166
BasketballTeam,lm__llmrails/ember-v1,0.8,0.08433734939759036,0.7,0.15053763440860216
BasketballTeam,lm__llmrails/ember-v1,0.7,0.42771084337349397,0.8452380952380952,0.568
BasketballTeam,lm__llmrails/ember-v1,0.6,0.7469879518072289,0.8,0.7725856697819314
BasketballTeam,lm__llmrails/ember-v1,0.5,0.7891566265060241,0.7891566265060241,0.7891566265060241
BasketballTeam,lm__llmrails/ember-v1,0.4,0.7891566265060241,0.7891566265060241,0.7891566265060241
BasketballTeam,lm__llmrails/ember-v1,0.3,0.7891566265060241,0.7891566265060241,0.7891566265060241
BasketballTeam,none,0.9,0.030120481927710843,0.8333333333333334,0.05813953488372092
BasketballTeam,none,0.8,0.16265060240963855,0.84375,0.2727272727272727
BasketballTeam,none,0.7,0.45180722891566266,0.8522727272727273,0.5905511811023622
BasketballTeam,none,0.6,0.7168674698795181,0.8263888888888888,0.7677419354838709
BasketballTeam,none,0.5,0.7650602409638554,0.7650602409638554,0.7650602409638553
BasketballTeam,none,0.4,0.7650602409638554,0.7650602409638554,0.7650602409638553
BasketballTeam,none,0.3,0.7650602409638554,0.7650602409638554,0.7650602409638553
Case,openai__,0.9,0.42105263157894735,0.9142857142857143,0.5765765765765766
Case,openai__,0.8,0.8210526315789474,0.9454545454545454,0.8788732394366197
Case,openai__,0.7,0.9342105263157895,0.9466666666666667,0.9403973509933775
Case,openai__,0.6,0.9447368421052632,0.9472295514511874,0.9459815546772069
Case,openai__,0.5,0.9447368421052632,0.9447368421052632,0.9447368421052632
Case,openai__,0.4,0.9447368421052632,0.9447368421052632,0.9447368421052632
Case,openai__,0.3,0.9447368421052632,0.9447368421052632,0.9447368421052632
Case,lm__BAAI/bge-large-en-v1.5,0.9,0.43157894736842106,0.9213483146067416,0.5878136200716846
Case,lm__BAAI/bge-large-en-v1.5,0.8,0.7894736842105263,0.9463722397476341,0.860832137733142
Case,lm__BAAI/bge-large-en-v1.5,0.7,0.9289473684210526,0.9463806970509383,0.9375830013280212
Case,lm__BAAI/bge-large-en-v1.5,0.6,0.9447368421052632,0.9447368421052632,0.9447368421052632
Case,lm__BAAI/bge-large-en-v1.5,0.5,0.9447368421052632,0.9447368421052632,0.9447368421052632
Case,lm__BAAI/bge-large-en-v1.5,0.4,0.9447368421052632,0.9447368421052632,0.9447368421052632
Case,lm__BAAI/bge-large-en-v1.5,0.3,0.9447368421052632,0.9447368421052632,0.9447368421052632
Case,lm__llmrails/ember-v1,0.9,0.4236842105263158,0.92,0.5801801801801801
Case,lm__llmrails/ember-v1,0.8,0.7921052631578948,0.9465408805031447,0.8624641833810888
Case,lm__llmrails/ember-v1,0.7,0.9315789473684211,0.946524064171123,0.9389920424403183
Case,lm__llmrails/ember-v1,0.6,0.9447368421052632,0.9447368421052632,0.9447368421052632
Case,lm__llmrails/ember-v1,0.5,0.9447368421052632,0.9447368421052632,0.9447368421052632
Case,lm__llmrails/ember-v1,0.4,0.9447368421052632,0.9447368421052632,0.9447368421052632
Case,lm__llmrails/ember-v1,0.3,0.9447368421052632,0.9447368421052632,0.9447368421052632
Case,none,0.9,0.08947368421052632,0.9444444444444444,0.16346153846153846
Case,none,0.8,0.5710526315789474,0.9273504273504274,0.7068403908794787
Case,none,0.7,0.8,0.926829268292683,0.8587570621468926
Case,none,0.6,0.9026315789473685,0.9122340425531915,0.9074074074074073
Case,none,0.5,0.9052631578947369,0.9052631578947369,0.9052631578947369
Case,none,0.4,0.9052631578947369,0.9052631578947369,0.9052631578947369
Case,none,0.3,0.9052631578947369,0.9052631578947369,0.9052631578947369
ChristianBishop,openai__,0.9,0.1214574898785425,0.9375,0.2150537634408602
ChristianBishop,openai__,0.8,0.2975708502024291,0.91875,0.44954128440366975
ChristianBishop,openai__,0.7,0.7206477732793523,0.9270833333333334,0.8109339407744875
ChristianBishop,openai__,0.6,0.8663967611336032,0.8788501026694046,0.872579001019368
ChristianBishop,openai__,0.5,0.8724696356275303,0.8724696356275303,0.8724696356275303
ChristianBishop,openai__,0.4,0.8724696356275303,0.8724696356275303,0.8724696356275303
ChristianBishop,openai__,0.3,0.8724696356275303,0.8724696356275303,0.8724696356275303
ChristianBishop,lm__BAAI/bge-large-en-v1.5,0.9,0.13765182186234817,0.9444444444444444,0.24028268551236745
ChristianBishop,lm__BAAI/bge-large-en-v1.5,0.8,0.41700404858299595,0.9493087557603687,0.5794655414908579
ChristianBishop,lm__BAAI/bge-large-en-v1.5,0.7,0.7692307692307693,0.9336609336609336,0.8435072142064374
ChristianBishop,lm__BAAI/bge-large-en-v1.5,0.6,0.8967611336032388,0.9096509240246407,0.9031600407747197
ChristianBishop,lm__BAAI/bge-large-en-v1.5,0.5,0.9048582995951417,0.9048582995951417,0.9048582995951417
ChristianBishop,lm__BAAI/bge-large-en-v1.5,0.4,0.9048582995951417,0.9048582995951417,0.9048582995951417
ChristianBishop,lm__BAAI/bge-large-en-v1.5,0.3,0.9048582995951417,0.9048582995951417,0.9048582995951417
ChristianBishop,lm__llmrails/ember-v1,0.9,0.1396761133603239,0.9452054794520548,0.24338624338624337
ChristianBishop,lm__llmrails/ember-v1,0.8,0.44129554655870445,0.9519650655021834,0.603042876901798
ChristianBishop,lm__llmrails/ember-v1,0.7,0.7793522267206477,0.9367396593673966,0.8508287292817679
ChristianBishop,lm__llmrails/ember-v1,0.6,0.8967611336032388,0.9077868852459017,0.9022403258655805
ChristianBishop,lm__llmrails/ember-v1,0.5,0.9048582995951417,0.9048582995951417,0.9048582995951417
ChristianBishop,lm__llmrails/ember-v1,0.4,0.9048582995951417,0.9048582995951417,0.9048582995951417
ChristianBishop,lm__llmrails/ember-v1,0.3,0.9048582995951417,0.9048582995951417,0.9048582995951417
ChristianBishop,none,0.9,0.13562753036437247,0.9571428571428572,0.2375886524822695
ChristianBishop,none,0.8,0.4433198380566802,0.9521739130434783,0.6049723756906077
ChristianBishop,none,0.7,0.7530364372469636,0.9441624365482234,0.8378378378378378
ChristianBishop,none,0.6,0.8805668016194332,0.9024896265560166,0.8913934426229507
ChristianBishop,none,0.5,0.8947368421052632,0.8947368421052632,0.8947368421052632
ChristianBishop,none,0.4,0.8947368421052632,0.8947368421052632,0.8947368421052632
ChristianBishop,none,0.3,0.8947368421052632,0.8947368421052632,0.8947368421052632
ClericalAdministrativeRegion,openai__,0.9,0.06315789473684211,0.8571428571428571,0.11764705882352942
ClericalAdministrativeRegion,openai__,0.8,0.5684210526315789,0.907563025210084,0.6990291262135923
ClericalAdministrativeRegion,openai__,0.7,0.8473684210526315,0.8797814207650273,0.8632707774798927
ClericalAdministrativeRegion,openai__,0.6,0.8631578947368421,0.8723404255319149,0.8677248677248677
ClericalAdministrativeRegion,openai__,0.5,0.8736842105263158,0.8736842105263158,0.8736842105263158
ClericalAdministrativeRegion,openai__,0.4,0.8736842105263158,0.8736842105263158,0.8736842105263158
ClericalAdministrativeRegion,openai__,0.3,0.8736842105263158,0.8736842105263158,0.8736842105263158
ClericalAdministrativeRegion,lm__BAAI/bge-large-en-v1.5,0.9,0.03684210526315789,0.7,0.06999999999999999
ClericalAdministrativeRegion,lm__BAAI/bge-large-en-v1.5,0.8,0.4263157894736842,0.9101123595505618,0.5806451612903226
ClericalAdministrativeRegion,lm__BAAI/bge-large-en-v1.5,0.7,0.8157894736842105,0.9226190476190477,0.8659217877094972
ClericalAdministrativeRegion,lm__BAAI/bge-large-en-v1.5,0.6,0.9,0.9243243243243243,0.912
ClericalAdministrativeRegion,lm__BAAI/bge-large-en-v1.5,0.5,0.9105263157894737,0.9105263157894737,0.9105263157894739
ClericalAdministrativeRegion,lm__BAAI/bge-large-en-v1.5,0.4,0.9105263157894737,0.9105263157894737,0.9105263157894739
ClericalAdministrativeRegion,lm__BAAI/bge-large-en-v1.5,0.3,0.9105263157894737,0.9105263157894737,0.9105263157894739
ClericalAdministrativeRegion,lm__llmrails/ember-v1,0.9,0.03684210526315789,0.7,0.06999999999999999
ClericalAdministrativeRegion,lm__llmrails/ember-v1,0.8,0.5105263157894737,0.9150943396226415,0.6554054054054055
ClericalAdministrativeRegion,lm__llmrails/ember-v1,0.7,0.8315789473684211,0.9186046511627907,0.8729281767955801
ClericalAdministrativeRegion,lm__llmrails/ember-v1,0.6,0.8947368421052632,0.9042553191489362,0.8994708994708994
ClericalAdministrativeRegion,lm__llmrails/ember-v1,0.5,0.9,0.9,0.9
ClericalAdministrativeRegion,lm__llmrails/ember-v1,0.4,0.9,0.9,0.9
ClericalAdministrativeRegion,lm__llmrails/ember-v1,0.3,0.9,0.9,0.9
ClericalAdministrativeRegion,none,0.9,0.06315789473684211,0.8,0.11707317073170732
ClericalAdministrativeRegion,none,0.8,0.37894736842105264,0.9113924050632911,0.5353159851301116
ClericalAdministrativeRegion,none,0.7,0.7526315789473684,0.9166666666666666,0.8265895953757225
ClericalAdministrativeRegion,none,0.6,0.8947368421052632,0.9239130434782609,0.9090909090909092
ClericalAdministrativeRegion,none,0.5,0.9105263157894737,0.9105263157894737,0.9105263157894739
ClericalAdministrativeRegion,none,0.4,0.9105263157894737,0.9105263157894737,0.9105263157894739
ClericalAdministrativeRegion,none,0.3,0.9105263157894737,0.9105263157894737,0.9105263157894739
Country,openai__,0.9,0.1134020618556701,0.9166666666666666,0.2018348623853211
Country,openai__,0.8,0.3642611683848797,0.9217391304347826,0.5221674876847291
Country,openai__,0.7,0.7010309278350515,0.8908296943231441,0.7846153846153846
Country,openai__,0.6,0.8350515463917526,0.8466898954703833,0.8408304498269896
Country,openai__,0.5,0.8419243986254296,0.8419243986254296,0.8419243986254296
Country,openai__,0.4,0.8419243986254296,0.8419243986254296,0.8419243986254296
Country,openai__,0.3,0.8419243986254296,0.8419243986254296,0.8419243986254296
Country,lm__BAAI/bge-large-en-v1.5,0.9,0.16838487972508592,0.9423076923076923,0.28571428571428575
Country,lm__BAAI/bge-large-en-v1.5,0.8,0.3642611683848797,0.8983050847457628,0.5183374083129584
Country,lm__BAAI/bge-large-en-v1.5,0.7,0.6426116838487973,0.8990384615384616,0.7494989979959921
Country,lm__BAAI/bge-large-en-v1.5,0.6,0.8109965635738832,0.8368794326241135,0.8237347294938919
Country,lm__BAAI/bge-large-en-v1.5,0.5,0.8178694158075601,0.8178694158075601,0.8178694158075601
Country,lm__BAAI/bge-large-en-v1.5,0.4,0.8178694158075601,0.8178694158075601,0.8178694158075601
Country,lm__BAAI/bge-large-en-v1.5,0.3,0.8178694158075601,0.8178694158075601,0.8178694158075601
Country,lm__llmrails/ember-v1,0.9,0.16494845360824742,0.9411764705882353,0.2807017543859649
Country,lm__llmrails/ember-v1,0.8,0.3642611683848797,0.905982905982906,0.5196078431372549
Country,lm__llmrails/ember-v1,0.7,0.6907216494845361,0.9054054054054054,0.783625730994152
Country,lm__llmrails/ember-v1,0.6,0.8247422680412371,0.8333333333333334,0.8290155440414508
Country,lm__llmrails/ember-v1,0.5,0.8247422680412371,0.8247422680412371,0.8247422680412371
Country,lm__llmrails/ember-v1,0.4,0.8247422680412371,0.8247422680412371,0.8247422680412371
Country,lm__llmrails/ember-v1,0.3,0.8247422680412371,0.8247422680412371,0.8247422680412371
Country,none,0.9,0.18556701030927836,0.9473684210526315,0.31034482758620685
Country,none,0.8,0.30584192439862545,0.9175257731958762,0.4587628865979381
Country,none,0.7,0.5773195876288659,0.8795811518324608,0.6970954356846473
Country,none,0.6,0.7869415807560137,0.8674242424242424,0.8252252252252251
Country,none,0.5,0.8178694158075601,0.8178694158075601,0.8178694158075601
Country,none,0.4,0.8178694158075601,0.8178694158075601,0.8178694158075601
Country,none,0.3,0.8178694158075601,0.8178694158075601,0.8178694158075601
Device,openai__,0.9,0.22644376899696048,0.9551282051282052,0.3660933660933661
Device,openai__,0.8,0.44832826747720367,0.9455128205128205,0.6082474226804123
Device,openai__,0.7,0.6793313069908815,0.9159836065573771,0.7801047120418849
Device,openai__,0.6,0.8145896656534954,0.8603531300160514,0.8368462138953943
Device,openai__,0.5,0.8282674772036475,0.8282674772036475,0.8282674772036475
Device,openai__,0.4,0.8282674772036475,0.8282674772036475,0.8282674772036475
Device,openai__,0.3,0.8282674772036475,0.8282674772036475,0.8282674772036475
Device,lm__BAAI/bge-large-en-v1.5,0.9,0.3100303951367781,0.9488372093023256,0.46735395189003437
Device,lm__BAAI/bge-large-en-v1.5,0.8,0.4908814589665654,0.9335260115606936,0.6434262948207171
Device,lm__BAAI/bge-large-en-v1.5,0.7,0.6990881458966566,0.9163346613545816,0.7931034482758621
Device,lm__BAAI/bge-large-en-v1.5,0.6,0.8267477203647416,0.84472049689441,0.8356374807987712
Device,lm__BAAI/bge-large-en-v1.5,0.5,0.8282674772036475,0.8282674772036475,0.8282674772036475
Device,lm__BAAI/bge-large-en-v1.5,0.4,0.8282674772036475,0.8282674772036475,0.8282674772036475
Device,lm__BAAI/bge-large-en-v1.5,0.3,0.8282674772036475,0.8282674772036475,0.8282674772036475
Device,lm__llmrails/ember-v1,0.9,0.30851063829787234,0.9485981308411215,0.46559633027522934
Device,lm__llmrails/ember-v1,0.8,0.47112462006079026,0.9365558912386707,0.6268958543983821
Device,lm__llmrails/ember-v1,0.7,0.7006079027355623,0.9275653923541247,0.7982683982683982
Device,lm__llmrails/ember-v1,0.6,0.8297872340425532,0.853125,0.8412942989214175
Device,lm__llmrails/ember-v1,0.5,0.8343465045592705,0.8343465045592705,0.8343465045592705
Device,lm__llmrails/ember-v1,0.4,0.8343465045592705,0.8343465045592705,0.8343465045592705
Device,lm__llmrails/ember-v1,0.3,0.8343465045592705,0.8343465045592705,0.8343465045592705
Device,none,0.9,0.1884498480243161,0.9465648854961832,0.31432192648922685
Device,none,0.8,0.30243161094224924,0.9170506912442397,0.4548571428571429
Device,none,0.7,0.5957446808510638,0.9095127610208816,0.7199265381083563
Device,none,0.6,0.770516717325228,0.8593220338983051,0.8125
Device,none,0.5,0.8085106382978723,0.8085106382978723,0.8085106382978723
Device,none,0.4,0.8085106382978723,0.8085106382978723,0.8085106382978723
Device,none,0.3,0.8085106382978723,0.8085106382978723,0.8085106382978723
Drug,openai__,0.9,0.025477707006369428,1.0,0.04968944099378882
Drug,openai__,0.8,0.16560509554140126,0.9629629629629629,0.2826086956521739
Drug,openai__,0.7,0.4012738853503185,0.9402985074626866,0.5625000000000001
Drug,openai__,0.6,0.5859872611464968,0.7666666666666667,0.6642599277978339
Drug,openai__,0.5,0.6050955414012739,0.6050955414012739,0.6050955414012739
Drug,openai__,0.4,0.6050955414012739,0.6050955414012739,0.6050955414012739
Drug,openai__,0.3,0.6050955414012739,0.6050955414012739,0.6050955414012739
Drug,lm__BAAI/bge-large-en-v1.5,0.9,0.03184713375796178,0.8333333333333334,0.06134969325153374
Drug,lm__BAAI/bge-large-en-v1.5,0.8,0.16560509554140126,0.9285714285714286,0.2810810810810811
Drug,lm__BAAI/bge-large-en-v1.5,0.7,0.4140127388535032,0.9558823529411765,0.5777777777777777
Drug,lm__BAAI/bge-large-en-v1.5,0.6,0.554140127388535,0.725,0.628158844765343
Drug,lm__BAAI/bge-large-en-v1.5,0.5,0.5732484076433121,0.5732484076433121,0.5732484076433121
Drug,lm__BAAI/bge-large-en-v1.5,0.4,0.5732484076433121,0.5732484076433121,0.5732484076433121
Drug,lm__BAAI/bge-large-en-v1.5,0.3,0.5732484076433121,0.5732484076433121,0.5732484076433121
Drug,lm__llmrails/ember-v1,0.9,0.025477707006369428,0.8,0.04938271604938272
Drug,lm__llmrails/ember-v1,0.8,0.1464968152866242,0.9583333333333334,0.25414364640883974
Drug,lm__llmrails/ember-v1,0.7,0.3885350318471338,0.953125,0.5520361990950226
Drug,lm__llmrails/ember-v1,0.6,0.554140127388535,0.7131147540983607,0.6236559139784946
Drug,lm__llmrails/ember-v1,0.5,0.5796178343949044,0.5796178343949044,0.5796178343949044
Drug,lm__llmrails/ember-v1,0.4,0.5796178343949044,0.5796178343949044,0.5796178343949044
Drug,lm__llmrails/ember-v1,0.3,0.5796178343949044,0.5796178343949044,0.5796178343949044
