encoding,dim_reduction,model,n_train,n_test,dataset,features,accuracies,roc_auc
skrub__minhash_20,passthrough,GradientBoostingClassifier,1000,500,company_employees,all,0.518,0.5573311446917395
skrub__minhash_30,passthrough,GradientBoostingClassifier,1000,500,company_employees,all,0.558,0.58072
skrub__minhash_30,passthrough,GradientBoostingClassifier,1000,500,company_employees,all,0.534,0.5534991324465008
skrub__minhash_30,passthrough,GradientBoostingClassifier,1000,500,company_employees,all,0.554,0.5821091795496824
skrub__minhash_30,passthrough,GradientBoostingClassifier,1000,500,company_employees,all,0.58,0.6111457783324533
skrub__minhash_30,passthrough,GradientBoostingClassifier,1000,500,company_employees,all,0.542,0.5915646258503402
skrub__minhash_30,passthrough,GradientBoostingClassifier,1000,500,company_employees,all,0.6,0.6074788786482335
skrub__minhash_30,passthrough,GradientBoostingClassifier,1000,500,company_employees,all,0.538,0.5659569674439563
skrub__minhash_60,passthrough,GradientBoostingClassifier,1000,500,company_employees,all,0.578,0.614032
skrub__minhash_60,passthrough,GradientBoostingClassifier,1000,500,company_employees,all,0.556,0.5716856243172033
skrub__minhash_60,passthrough,GradientBoostingClassifier,1000,500,company_employees,all,0.548,0.5916030534351145
skrub__minhash_60,passthrough,GradientBoostingClassifier,1000,500,company_employees,all,0.57,0.5886174178786862
skrub__minhash_60,passthrough,GradientBoostingClassifier,1000,500,company_employees,all,0.558,0.5916766706682673
skrub__minhash_60,passthrough,GradientBoostingClassifier,1000,500,company_employees,all,0.57,0.6017825140809012
skrub__minhash_60,passthrough,GradientBoostingClassifier,1000,500,company_employees,all,0.54,0.5432980897664912
skrub__minhash_100,passthrough,GradientBoostingClassifier,1000,500,company_employees,all,0.574,0.605024
skrub__minhash_100,passthrough,GradientBoostingClassifier,1000,500,company_employees,all,0.57,0.5801362380309749
skrub__minhash_100,passthrough,GradientBoostingClassifier,1000,500,company_employees,all,0.568,0.5733850792225288
skrub__minhash_100,passthrough,GradientBoostingClassifier,1000,500,company_employees,all,0.572,0.5885054160866574
skrub__minhash_100,passthrough,GradientBoostingClassifier,1000,500,company_employees,all,0.548,0.5716526610644257
skrub__minhash_100,passthrough,GradientBoostingClassifier,1000,500,company_employees,all,0.554,0.6047267025089605
skrub__minhash_100,passthrough,GradientBoostingClassifier,1000,500,company_employees,all,0.526,0.5452775229726903
skrub__minhash_200,passthrough,GradientBoostingClassifier,1000,500,company_employees,all,0.57,0.585936
skrub__minhash_200,passthrough,GradientBoostingClassifier,1000,500,company_employees,all,0.56,0.5606323501060343
skrub__minhash_200,passthrough,GradientBoostingClassifier,1000,500,company_employees,all,0.568,0.6074796330746038
skrub__minhash_200,passthrough,GradientBoostingClassifier,1000,500,company_employees,all,0.57,0.6044096705547289
skrub__minhash_200,passthrough,GradientBoostingClassifier,1000,500,company_employees,all,0.566,0.5897238895558223
skrub__minhash_200,passthrough,GradientBoostingClassifier,1000,500,company_employees,all,0.564,0.5893817204301075
skrub__minhash_200,passthrough,GradientBoostingClassifier,1000,500,company_employees,all,0.526,0.5314375834821932
skrub__minhash_10,passthrough,GradientBoostingClassifier,1000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.776,0.8372880268245335
skrub__minhash_10,passthrough,GradientBoostingClassifier,1000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.78,0.838312
skrub__minhash_10,passthrough,GradientBoostingClassifier,1000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.752,0.8125963020030815
skrub__minhash_10,passthrough,GradientBoostingClassifier,1000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.772,0.8668051189941626
skrub__minhash_10,passthrough,GradientBoostingClassifier,1000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.726,0.8030593958013312
skrub__minhash_10,passthrough,GradientBoostingClassifier,1000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.778,0.8505509641873278
skrub__minhash_10,passthrough,GradientBoostingClassifier,1000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.746,0.8190707284259081
skrub__minhash_10,passthrough,GradientBoostingClassifier,3000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.786,0.8485343061955967
skrub__minhash_10,passthrough,GradientBoostingClassifier,3000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.846,0.9005484431291817
skrub__minhash_10,passthrough,GradientBoostingClassifier,3000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.79,0.8744539912638603
skrub__minhash_10,passthrough,GradientBoostingClassifier,3000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.762,0.8572711527359036
skrub__minhash_10,passthrough,GradientBoostingClassifier,3000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.814,0.8793465035860656
skrub__minhash_10,passthrough,GradientBoostingClassifier,3000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.772,0.8510021772540984
skrub__minhash_10,passthrough,GradientBoostingClassifier,3000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.79,0.8686955965181772
skrub__minhash_20,passthrough,GradientBoostingClassifier,1000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.732,0.8154529848710914
skrub__minhash_20,passthrough,GradientBoostingClassifier,1000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.768,0.8460160000000001
skrub__minhash_20,passthrough,GradientBoostingClassifier,1000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.75,0.813334617360041
skrub__minhash_20,passthrough,GradientBoostingClassifier,1000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.776,0.8660754378087113
skrub__minhash_20,passthrough,GradientBoostingClassifier,1000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.718,0.8075716845878136
skrub__minhash_20,passthrough,GradientBoostingClassifier,1000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.79,0.8643651098725095
skrub__minhash_20,passthrough,GradientBoostingClassifier,1000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.736,0.8132727913383304
skrub__minhash_20,passthrough,GradientBoostingClassifier,3000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.802,0.8607910906298002
skrub__minhash_20,passthrough,GradientBoostingClassifier,3000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.862,0.9059122490993308
skrub__minhash_20,passthrough,GradientBoostingClassifier,3000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.806,0.8902222435558969
skrub__minhash_20,passthrough,GradientBoostingClassifier,3000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.794,0.8788969786387838
skrub__minhash_20,passthrough,GradientBoostingClassifier,3000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.804,0.883725025614754
skrub__minhash_20,passthrough,GradientBoostingClassifier,3000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.766,0.8639936603483607
skrub__minhash_20,passthrough,GradientBoostingClassifier,3000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.8,0.880392345110087
skrub__minhash_30,passthrough,GradientBoostingClassifier,1000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.764,0.8433203381944779
skrub__minhash_30,passthrough,GradientBoostingClassifier,1000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.762,0.8435199999999999
skrub__minhash_30,passthrough,GradientBoostingClassifier,1000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.77,0.8230851951720595
skrub__minhash_30,passthrough,GradientBoostingClassifier,1000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.782,0.8726826608505998
skrub__minhash_30,passthrough,GradientBoostingClassifier,1000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.746,0.8094198028673836
skrub__minhash_30,passthrough,GradientBoostingClassifier,1000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.802,0.8822394131590748
skrub__minhash_30,passthrough,GradientBoostingClassifier,1000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.766,0.8200717534755589
skrub__minhash_30,passthrough,GradientBoostingClassifier,3000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.794,0.8549027137736815
skrub__minhash_30,passthrough,GradientBoostingClassifier,3000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.856,0.9084212557900155
skrub__minhash_30,passthrough,GradientBoostingClassifier,3000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.818,0.8994943919102706
skrub__minhash_30,passthrough,GradientBoostingClassifier,3000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.796,0.8771810250817885
skrub__minhash_30,passthrough,GradientBoostingClassifier,3000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.814,0.8868308145491803
skrub__minhash_30,passthrough,GradientBoostingClassifier,3000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.774,0.8530913806352459
skrub__minhash_30,passthrough,GradientBoostingClassifier,3000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.812,0.889232910906298
skrub__minhash_60,passthrough,GradientBoostingClassifier,1000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.776,0.848165439347997
skrub__minhash_60,passthrough,GradientBoostingClassifier,1000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.78,0.8626400000000001
skrub__minhash_60,passthrough,GradientBoostingClassifier,1000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.762,0.8227481381612738
skrub__minhash_60,passthrough,GradientBoostingClassifier,1000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.79,0.8738854320354097
skrub__minhash_60,passthrough,GradientBoostingClassifier,1000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.74,0.8069236431131592
skrub__minhash_60,passthrough,GradientBoostingClassifier,1000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.79,0.8672000128131206
skrub__minhash_60,passthrough,GradientBoostingClassifier,1000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.766,0.8241078864757512
skrub__minhash_60,passthrough,GradientBoostingClassifier,3000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.804,0.8628712237583205
skrub__minhash_60,passthrough,GradientBoostingClassifier,3000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.864,0.9187467833247556
skrub__minhash_60,passthrough,GradientBoostingClassifier,3000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.814,0.9024464391430262
skrub__minhash_60,passthrough,GradientBoostingClassifier,3000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.8,0.8798992879594586
skrub__minhash_60,passthrough,GradientBoostingClassifier,3000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.836,0.8936507428278688
skrub__minhash_60,passthrough,GradientBoostingClassifier,3000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.786,0.869444800204918
skrub__minhash_60,passthrough,GradientBoostingClassifier,3000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.822,0.8913450460829493
skrub__minhash_100,passthrough,GradientBoostingClassifier,1000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.772,0.8476039210023905
skrub__minhash_100,passthrough,GradientBoostingClassifier,1000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.778,0.8596959999999999
skrub__minhash_100,passthrough,GradientBoostingClassifier,1000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.752,0.8321215331278891
skrub__minhash_100,passthrough,GradientBoostingClassifier,1000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.8,0.8735326191545321
skrub__minhash_100,passthrough,GradientBoostingClassifier,1000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.772,0.8331493215565796
skrub__minhash_100,passthrough,GradientBoostingClassifier,1000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.78,0.8637885194439107
skrub__minhash_100,passthrough,GradientBoostingClassifier,1000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.766,0.8354795310397848
skrub__minhash_100,passthrough,GradientBoostingClassifier,3000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.824,0.8790642601126472
skrub__minhash_100,passthrough,GradientBoostingClassifier,3000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.864,0.9161251930005146
skrub__minhash_100,passthrough,GradientBoostingClassifier,3000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.81,0.9007664122625962
skrub__minhash_100,passthrough,GradientBoostingClassifier,3000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.806,0.8909327089614472
skrub__minhash_100,passthrough,GradientBoostingClassifier,3000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.836,0.8923379866803278
skrub__minhash_100,passthrough,GradientBoostingClassifier,3000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.808,0.8768810835040983
skrub__minhash_100,passthrough,GradientBoostingClassifier,3000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.822,0.8962813620071686
skrub__minhash_200,passthrough,GradientBoostingClassifier,1000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.77,0.8425823426545378
skrub__minhash_200,passthrough,GradientBoostingClassifier,1000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.772,0.851392
skrub__minhash_200,passthrough,GradientBoostingClassifier,1000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.768,0.8405800590652286
skrub__minhash_200,passthrough,GradientBoostingClassifier,1000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.81,0.8781672974533326
skrub__minhash_200,passthrough,GradientBoostingClassifier,1000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.788,0.8425339221710191
skrub__minhash_200,passthrough,GradientBoostingClassifier,1000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.792,0.8727737202895767
skrub__minhash_200,passthrough,GradientBoostingClassifier,1000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.76,0.8377058107502082
skrub__minhash_200,passthrough,GradientBoostingClassifier,3000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.806,0.8727598566308243
skrub__minhash_200,passthrough,GradientBoostingClassifier,3000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.866,0.917910447761194
skrub__minhash_200,passthrough,GradientBoostingClassifier,3000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.826,0.9104305668890702
skrub__minhash_200,passthrough,GradientBoostingClassifier,3000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.822,0.8932099557380204
skrub__minhash_200,passthrough,GradientBoostingClassifier,3000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.832,0.888799948770492
skrub__minhash_200,passthrough,GradientBoostingClassifier,3000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.802,0.8825083247950819
skrub__minhash_200,passthrough,GradientBoostingClassifier,3000,500,employee-remuneration-and-expenses-earning-over-75000,all,0.808,0.8872247823860727
skrub__minhash_10,passthrough,GradientBoostingClassifier,1000,500,employee_salary,all,0.896,0.9596216631457655
skrub__minhash_10,passthrough,GradientBoostingClassifier,1000,500,employee_salary,all,0.902,0.964830838032277
skrub__minhash_10,passthrough,GradientBoostingClassifier,1000,500,employee_salary,all,0.916,0.9760331774123546
skrub__minhash_10,passthrough,GradientBoostingClassifier,1000,500,employee_salary,all,0.876,0.9504217717621399
skrub__minhash_10,passthrough,GradientBoostingClassifier,1000,500,employee_salary,all,0.892,0.9605239865462915
skrub__minhash_10,passthrough,GradientBoostingClassifier,1000,500,employee_salary,all,0.908,0.9636889408673641
skrub__minhash_10,passthrough,GradientBoostingClassifier,1000,500,employee_salary,all,0.89,0.9616541834709684
skrub__minhash_10,passthrough,GradientBoostingClassifier,3000,500,employee_salary,all,0.908,0.9700436862908259
skrub__minhash_10,passthrough,GradientBoostingClassifier,3000,500,employee_salary,all,0.914,0.9742362900257636
skrub__minhash_10,passthrough,GradientBoostingClassifier,3000,500,employee_salary,all,0.934,0.9794248605552072
skrub__minhash_10,passthrough,GradientBoostingClassifier,3000,500,employee_salary,all,0.91,0.9759293993170779
skrub__minhash_10,passthrough,GradientBoostingClassifier,3000,500,employee_salary,all,0.922,0.9758563730835845
skrub__minhash_10,passthrough,GradientBoostingClassifier,3000,500,employee_salary,all,0.922,0.9767723805700522
skrub__minhash_10,passthrough,GradientBoostingClassifier,3000,500,employee_salary,all,0.896,0.9625706553938287
skrub__minhash_20,passthrough,GradientBoostingClassifier,1000,500,employee_salary,all,0.902,0.9673756481659306
skrub__minhash_20,passthrough,GradientBoostingClassifier,1000,500,employee_salary,all,0.92,0.9731755136431395
skrub__minhash_20,passthrough,GradientBoostingClassifier,1000,500,employee_salary,all,0.93,0.9824468341611612
skrub__minhash_20,passthrough,GradientBoostingClassifier,1000,500,employee_salary,all,0.896,0.9641093078452756
skrub__minhash_20,passthrough,GradientBoostingClassifier,1000,500,employee_salary,all,0.902,0.9668726564637345
skrub__minhash_20,passthrough,GradientBoostingClassifier,1000,500,employee_salary,all,0.912,0.9689838030086992
skrub__minhash_20,passthrough,GradientBoostingClassifier,1000,500,employee_salary,all,0.906,0.9643668779207478
skrub__minhash_20,passthrough,GradientBoostingClassifier,3000,500,employee_salary,all,0.906,0.9670592565329408
skrub__minhash_20,passthrough,GradientBoostingClassifier,3000,500,employee_salary,all,0.92,0.9730521195052089
skrub__minhash_20,passthrough,GradientBoostingClassifier,3000,500,employee_salary,all,0.932,0.9798267187474884
skrub__minhash_20,passthrough,GradientBoostingClassifier,3000,500,employee_salary,all,0.92,0.9745988233219515
skrub__minhash_20,passthrough,GradientBoostingClassifier,3000,500,employee_salary,all,0.93,0.9823032266341651
skrub__minhash_20,passthrough,GradientBoostingClassifier,3000,500,employee_salary,all,0.92,0.979164993978322
skrub__minhash_20,passthrough,GradientBoostingClassifier,3000,500,employee_salary,all,0.908,0.9719460056684441
skrub__minhash_30,passthrough,GradientBoostingClassifier,1000,500,employee_salary,all,0.916,0.9723769284936944
skrub__minhash_30,passthrough,GradientBoostingClassifier,1000,500,employee_salary,all,0.916,0.9702832328731609
skrub__minhash_30,passthrough,GradientBoostingClassifier,1000,500,employee_salary,all,0.93,0.980582212148977
skrub__minhash_30,passthrough,GradientBoostingClassifier,1000,500,employee_salary,all,0.898,0.9653441529283469
skrub__minhash_30,passthrough,GradientBoostingClassifier,1000,500,employee_salary,all,0.91,0.9676933970614269
skrub__minhash_30,passthrough,GradientBoostingClassifier,1000,500,employee_salary,all,0.918,0.9701212771752191
skrub__minhash_30,passthrough,GradientBoostingClassifier,1000,500,employee_salary,all,0.9,0.9685519492990204
skrub__minhash_30,passthrough,GradientBoostingClassifier,3000,500,employee_salary,all,0.914,0.9704917508121169
skrub__minhash_30,passthrough,GradientBoostingClassifier,3000,500,employee_salary,all,0.922,0.9749883983293595
skrub__minhash_30,passthrough,GradientBoostingClassifier,3000,500,employee_salary,all,0.942,0.9823744996865507
skrub__minhash_30,passthrough,GradientBoostingClassifier,3000,500,employee_salary,all,0.914,0.9727873162442487
skrub__minhash_30,passthrough,GradientBoostingClassifier,3000,500,employee_salary,all,0.922,0.9829767784976586
skrub__minhash_30,passthrough,GradientBoostingClassifier,3000,500,employee_salary,all,0.926,0.9804897631473304
skrub__minhash_30,passthrough,GradientBoostingClassifier,3000,500,employee_salary,all,0.912,0.9761092696674192
skrub__minhash_60,passthrough,GradientBoostingClassifier,1000,500,employee_salary,all,0.91,0.9701443569553805
skrub__minhash_60,passthrough,GradientBoostingClassifier,1000,500,employee_salary,all,0.918,0.9742530300084256
skrub__minhash_60,passthrough,GradientBoostingClassifier,1000,500,employee_salary,all,0.934,0.9819003070196589
skrub__minhash_60,passthrough,GradientBoostingClassifier,1000,500,employee_salary,all,0.9,0.9644541022515877
skrub__minhash_60,passthrough,GradientBoostingClassifier,1000,500,employee_salary,all,0.902,0.9668163311285987
skrub__minhash_60,passthrough,GradientBoostingClassifier,1000,500,employee_salary,all,0.916,0.9744629039234849
skrub__minhash_60,passthrough,GradientBoostingClassifier,1000,500,employee_salary,all,0.918,0.9676557198642852
skrub__minhash_60,passthrough,GradientBoostingClassifier,3000,500,employee_salary,all,0.922,0.9755164743723096
skrub__minhash_60,passthrough,GradientBoostingClassifier,3000,500,employee_salary,all,0.912,0.9762845849802372
skrub__minhash_60,passthrough,GradientBoostingClassifier,3000,500,employee_salary,all,0.94,0.9846650913825529
skrub__minhash_60,passthrough,GradientBoostingClassifier,3000,500,employee_salary,all,0.918,0.976258035556838
skrub__minhash_60,passthrough,GradientBoostingClassifier,3000,500,employee_salary,all,0.942,0.9848611200205273
skrub__minhash_60,passthrough,GradientBoostingClassifier,3000,500,employee_salary,all,0.932,0.9817181854676836
skrub__minhash_60,passthrough,GradientBoostingClassifier,3000,500,employee_salary,all,0.916,0.9737314054218508
skrub__minhash_100,passthrough,GradientBoostingClassifier,1000,500,employee_salary,all,0.924,0.9713686703796172
skrub__minhash_100,passthrough,GradientBoostingClassifier,1000,500,employee_salary,all,0.906,0.9694811718193014
skrub__minhash_100,passthrough,GradientBoostingClassifier,1000,500,employee_salary,all,0.934,0.9838453006702994
skrub__minhash_100,passthrough,GradientBoostingClassifier,1000,500,employee_salary,all,0.898,0.9655365963179164
skrub__minhash_100,passthrough,GradientBoostingClassifier,1000,500,employee_salary,all,0.892,0.9637586700783728
skrub__minhash_100,passthrough,GradientBoostingClassifier,1000,500,employee_salary,all,0.912,0.9760089075441774
skrub__minhash_100,passthrough,GradientBoostingClassifier,1000,500,employee_salary,all,0.91,0.9706804942065168
skrub__minhash_100,passthrough,GradientBoostingClassifier,3000,500,employee_salary,all,0.918,0.9754764686114801
skrub__minhash_100,passthrough,GradientBoostingClassifier,3000,500,employee_salary,all,0.914,0.9764286057192235
skrub__minhash_100,passthrough,GradientBoostingClassifier,3000,500,employee_salary,all,0.932,0.9820369388050344
skrub__minhash_100,passthrough,GradientBoostingClassifier,3000,500,employee_salary,all,0.92,0.9762500200387952
skrub__minhash_100,passthrough,GradientBoostingClassifier,3000,500,employee_salary,all,0.932,0.9843479376483417
skrub__minhash_100,passthrough,GradientBoostingClassifier,3000,500,employee_salary,all,0.926,0.9850582095543958
skrub__minhash_100,passthrough,GradientBoostingClassifier,3000,500,employee_salary,all,0.914,0.9755568365598629
skrub__minhash_200,passthrough,GradientBoostingClassifier,1000,500,employee_salary,all,0.914,0.9729450739389283
skrub__minhash_200,passthrough,GradientBoostingClassifier,1000,500,employee_salary,all,0.916,0.9727218225419665
skrub__minhash_200,passthrough,GradientBoostingClassifier,1000,500,employee_salary,all,0.934,0.9820208644773432
skrub__minhash_200,passthrough,GradientBoostingClassifier,1000,500,employee_salary,all,0.9,0.9690486881775611
skrub__minhash_200,passthrough,GradientBoostingClassifier,1000,500,employee_salary,all,0.89,0.9609987286567213
skrub__minhash_200,passthrough,GradientBoostingClassifier,1000,500,employee_salary,all,0.928,0.9765215719572565
skrub__minhash_200,passthrough,GradientBoostingClassifier,1000,500,employee_salary,all,0.918,0.9714887011074835
skrub__minhash_200,passthrough,GradientBoostingClassifier,3000,500,employee_salary,all,0.912,0.9749643948728617
skrub__minhash_200,passthrough,GradientBoostingClassifier,3000,500,employee_salary,all,0.918,0.9757245043286233
skrub__minhash_200,passthrough,GradientBoostingClassifier,3000,500,employee_salary,all,0.948,0.983049621449583
skrub__minhash_200,passthrough,GradientBoostingClassifier,3000,500,employee_salary,all,0.93,0.9789031565110052
skrub__minhash_200,passthrough,GradientBoostingClassifier,3000,500,employee_salary,all,0.946,0.9853422284944512
skrub__minhash_200,passthrough,GradientBoostingClassifier,3000,500,employee_salary,all,0.932,0.9843034925732638
skrub__minhash_200,passthrough,GradientBoostingClassifier,3000,500,employee_salary,all,0.912,0.9753006356983875
skrub__minhash_10,passthrough,GradientBoostingClassifier,1000,500,goodreads,all,0.582,0.6080091056284967
skrub__minhash_10,passthrough,GradientBoostingClassifier,1000,500,goodreads,all,0.596,0.6528904462471399
skrub__minhash_10,passthrough,GradientBoostingClassifier,1000,500,goodreads,all,0.6,0.6295246332244218
skrub__minhash_10,passthrough,GradientBoostingClassifier,1000,500,goodreads,all,0.58,0.6257520481310804
skrub__minhash_10,passthrough,GradientBoostingClassifier,1000,500,goodreads,all,0.586,0.6324564772145418
skrub__minhash_10,passthrough,GradientBoostingClassifier,1000,500,goodreads,all,0.576,0.6304267814565296
skrub__minhash_10,passthrough,GradientBoostingClassifier,1000,500,goodreads,all,0.582,0.6345258103241296
skrub__minhash_20,passthrough,GradientBoostingClassifier,1000,500,goodreads,all,0.608,0.6448965196620657
skrub__minhash_20,passthrough,GradientBoostingClassifier,1000,500,goodreads,all,0.576,0.6352741643866302
skrub__minhash_20,passthrough,GradientBoostingClassifier,1000,500,goodreads,all,0.572,0.6106092638862195
skrub__minhash_20,passthrough,GradientBoostingClassifier,1000,500,goodreads,all,0.57,0.6135752688172043
skrub__minhash_20,passthrough,GradientBoostingClassifier,1000,500,goodreads,all,0.606,0.6457693292370712
skrub__minhash_20,passthrough,GradientBoostingClassifier,1000,500,goodreads,all,0.588,0.6155926453409291
skrub__minhash_20,passthrough,GradientBoostingClassifier,1000,500,goodreads,all,0.588,0.6464185674269708
skrub__minhash_30,passthrough,GradientBoostingClassifier,1000,500,goodreads,all,0.616,0.6628352490421456
skrub__minhash_30,passthrough,GradientBoostingClassifier,1000,500,goodreads,all,0.576,0.6391462263396215
skrub__minhash_30,passthrough,GradientBoostingClassifier,1000,500,goodreads,all,0.562,0.6075821641360754
skrub__minhash_30,passthrough,GradientBoostingClassifier,1000,500,goodreads,all,0.59,0.628760240655402
skrub__minhash_30,passthrough,GradientBoostingClassifier,1000,500,goodreads,all,0.594,0.6501216077828982
skrub__minhash_30,passthrough,GradientBoostingClassifier,1000,500,goodreads,all,0.574,0.6179449840777071
skrub__minhash_30,passthrough,GradientBoostingClassifier,1000,500,goodreads,all,0.618,0.6552220888355342
skrub__minhash_60,passthrough,GradientBoostingClassifier,1000,500,goodreads,all,0.608,0.6596130107888872
skrub__minhash_60,passthrough,GradientBoostingClassifier,1000,500,goodreads,all,0.592,0.6685066961071376
skrub__minhash_60,passthrough,GradientBoostingClassifier,1000,500,goodreads,all,0.602,0.6529406111858543
skrub__minhash_60,passthrough,GradientBoostingClassifier,1000,500,goodreads,all,0.594,0.6613063236047106
skrub__minhash_60,passthrough,GradientBoostingClassifier,1000,500,goodreads,all,0.594,0.6748751920122888
skrub__minhash_60,passthrough,GradientBoostingClassifier,1000,500,goodreads,all,0.594,0.650477668784305
skrub__minhash_60,passthrough,GradientBoostingClassifier,1000,500,goodreads,all,0.572,0.6201040416166467
skrub__minhash_100,passthrough,GradientBoostingClassifier,1000,500,goodreads,all,0.608,0.642764391862646
skrub__minhash_100,passthrough,GradientBoostingClassifier,1000,500,goodreads,all,0.604,0.6642506280100481
skrub__minhash_100,passthrough,GradientBoostingClassifier,1000,500,goodreads,all,0.618,0.6532929720033315
skrub__minhash_100,passthrough,GradientBoostingClassifier,1000,500,goodreads,all,0.63,0.6719470046082949
skrub__minhash_100,passthrough,GradientBoostingClassifier,1000,500,goodreads,all,0.618,0.6578341013824884
skrub__minhash_100,passthrough,GradientBoostingClassifier,1000,500,goodreads,all,0.572,0.6167768158614841
skrub__minhash_100,passthrough,GradientBoostingClassifier,1000,500,goodreads,all,0.572,0.6374869947979191
skrub__minhash_200,passthrough,GradientBoostingClassifier,1000,500,goodreads,all,0.638,0.6746020295291685
skrub__minhash_200,passthrough,GradientBoostingClassifier,1000,500,goodreads,all,0.598,0.6624585993375894
skrub__minhash_200,passthrough,GradientBoostingClassifier,1000,500,goodreads,all,0.608,0.6538535460311359
skrub__minhash_200,passthrough,GradientBoostingClassifier,1000,500,goodreads,all,0.576,0.6330005120327701
skrub__minhash_200,passthrough,GradientBoostingClassifier,1000,500,goodreads,all,0.606,0.667002688172043
skrub__minhash_200,passthrough,GradientBoostingClassifier,1000,500,goodreads,all,0.588,0.6279144196764334
skrub__minhash_200,passthrough,GradientBoostingClassifier,1000,500,goodreads,all,0.592,0.6437935174069628
skrub__minhash_10,passthrough,GradientBoostingClassifier,1000,500,journal_jcr_cls,all,0.576,0.5792214912280702
