dataset,encoder_name,match_score,recall,precision,f1
Amphibian,lm__TaylorAI/bge-micro,0.7,0.5099052540913006,0.7946308724832215,0.621196222455404
Amphibian,lm__TaylorAI/bge-micro,0.6,0.5693367786391043,0.64613880742913,0.6053113553113553
Amphibian,lm__TaylorAI/bge-micro,0.5,0.5813953488372093,0.5813953488372093,0.5813953488372093
Amphibian,lm__TaylorAI/bge-micro,0.4,0.5813953488372093,0.5813953488372093,0.5813953488372093
Amphibian,lm__TaylorAI/bge-micro,0.3,0.5813953488372093,0.5813953488372093,0.5813953488372093
Amphibian,lm__sentence-t5-base,0.9,0.2136089577950043,0.9763779527559056,0.35053003533568905
Amphibian,lm__sentence-t5-base,0.8,0.45478036175710596,0.9295774647887324,0.6107576633892424
Amphibian,lm__sentence-t5-base,0.7,0.5254091300602929,0.7218934911242604,0.6081754735792623
Amphibian,lm__sentence-t5-base,0.6,0.549526270456503,0.562610229276896,0.5559912854030501
Amphibian,lm__sentence-t5-base,0.5,0.553832902670112,0.553832902670112,0.553832902670112
Amphibian,lm__sentence-t5-base,0.4,0.553832902670112,0.553832902670112,0.553832902670112
Amphibian,lm__sentence-t5-base,0.3,0.553832902670112,0.553832902670112,0.553832902670112
Amphibian,lm__paraphrase-multilingual-mpnet-base-v2,0.9,0.3385012919896641,0.9800498753117207,0.5032010243277849
Amphibian,lm__paraphrase-multilingual-mpnet-base-v2,0.8,0.4754521963824289,0.9139072847682119,0.6254957507082153
Amphibian,lm__paraphrase-multilingual-mpnet-base-v2,0.7,0.512489233419466,0.6823394495412844,0.5853418593212002
Amphibian,lm__paraphrase-multilingual-mpnet-base-v2,0.6,0.5297157622739018,0.5491071428571429,0.5392371766768961
Amphibian,lm__paraphrase-multilingual-mpnet-base-v2,0.5,0.5297157622739018,0.5297157622739018,0.5297157622739018
Amphibian,lm__paraphrase-multilingual-mpnet-base-v2,0.4,0.5297157622739018,0.5297157622739018,0.5297157622739018
Amphibian,lm__paraphrase-multilingual-mpnet-base-v2,0.3,0.5297157622739018,0.5297157622739018,0.5297157622739018
Amphibian,lm__Hum-Works/lodestone-base-4096-v1,0.9,0.0,,
Amphibian,lm__Hum-Works/lodestone-base-4096-v1,0.8,0.0,,
Amphibian,lm__Hum-Works/lodestone-base-4096-v1,0.7,0.0,,
Amphibian,lm__Hum-Works/lodestone-base-4096-v1,0.6,0.0,,
Amphibian,lm__Hum-Works/lodestone-base-4096-v1,0.5,0.0,0.0,
Amphibian,lm__Hum-Works/lodestone-base-4096-v1,0.4,0.0,0.0,
Amphibian,lm__Hum-Works/lodestone-base-4096-v1,0.3,0.0,0.0,
Amphibian,lm__paraphrase-multilingual-MiniLM-L12-v2,0.9,0.24720068906115417,0.9534883720930233,0.39261285909712723
Amphibian,lm__paraphrase-multilingual-MiniLM-L12-v2,0.8,0.4694229112833764,0.7719546742209632,0.5838243170862346
Amphibian,lm__paraphrase-multilingual-MiniLM-L12-v2,0.7,0.5047372954349698,0.5512699905926622,0.5269784172661871
Amphibian,lm__paraphrase-multilingual-MiniLM-L12-v2,0.6,0.5073212747631353,0.5108412836079792,0.509075194468453
Amphibian,lm__paraphrase-multilingual-MiniLM-L12-v2,0.5,0.5073212747631353,0.5073212747631353,0.5073212747631353
Amphibian,lm__paraphrase-multilingual-MiniLM-L12-v2,0.4,0.5073212747631353,0.5073212747631353,0.5073212747631353
Amphibian,lm__paraphrase-multilingual-MiniLM-L12-v2,0.3,0.5073212747631353,0.5073212747631353,0.5073212747631353
Amphibian,lm__msmarco-bert-co-condensor,0.9,0.48148148148148145,0.9876325088339223,0.6473653734800231
Amphibian,lm__msmarco-bert-co-condensor,0.8,0.4909560723514212,0.9827586206896551,0.6547960941987364
Amphibian,lm__msmarco-bert-co-condensor,0.7,0.5176571920757967,0.8970149253731343,0.6564718732932824
Amphibian,lm__msmarco-bert-co-condensor,0.6,0.5598621877691645,0.625,0.5906406179009541
Amphibian,lm__msmarco-bert-co-condensor,0.5,0.5727820844099913,0.5727820844099913,0.5727820844099913
Amphibian,lm__msmarco-bert-co-condensor,0.4,0.5727820844099913,0.5727820844099913,0.5727820844099913
Amphibian,lm__msmarco-bert-co-condensor,0.3,0.5727820844099913,0.5727820844099913,0.5727820844099913
Amphibian,lm__jinaai/jina-embedding-s-en-v1,0.9,0.2144702842377261,0.9764705882352941,0.3516949152542373
Amphibian,lm__jinaai/jina-embedding-s-en-v1,0.8,0.45478036175710596,0.6658259773013872,0.5404298874104402
Amphibian,lm__jinaai/jina-embedding-s-en-v1,0.7,0.512489233419466,0.5214723926380368,0.5169417897480452
Amphibian,lm__jinaai/jina-embedding-s-en-v1,0.6,0.5142118863049095,0.5150992234685073,0.5146551724137931
Amphibian,lm__jinaai/jina-embedding-s-en-v1,0.5,0.5142118863049095,0.5142118863049095,0.5142118863049095
Amphibian,lm__jinaai/jina-embedding-s-en-v1,0.4,0.5142118863049095,0.5142118863049095,0.5142118863049095
Amphibian,lm__jinaai/jina-embedding-s-en-v1,0.3,0.5142118863049095,0.5142118863049095,0.5142118863049095
ArtificialSatellite,lm__intfloat/multilingual-e5-large,0.9,0.027777777777777776,0.6666666666666666,0.05333333333333333
ArtificialSatellite,lm__intfloat/multilingual-e5-large,0.8,0.2222222222222222,0.8888888888888888,0.3555555555555555
ArtificialSatellite,lm__intfloat/multilingual-e5-large,0.7,0.5,0.8,0.6153846153846154
ArtificialSatellite,lm__intfloat/multilingual-e5-large,0.6,0.5972222222222222,0.6935483870967742,0.6417910447761195
ArtificialSatellite,lm__intfloat/multilingual-e5-large,0.5,0.5972222222222222,0.5972222222222222,0.5972222222222222
ArtificialSatellite,lm__intfloat/multilingual-e5-large,0.4,0.5972222222222222,0.5972222222222222,0.5972222222222222
ArtificialSatellite,lm__intfloat/multilingual-e5-large,0.3,0.5972222222222222,0.5972222222222222,0.5972222222222222
ArtificialSatellite,lm__thenlper/gte-small,0.9,0.08333333333333333,0.8571428571428571,0.1518987341772152
ArtificialSatellite,lm__thenlper/gte-small,0.8,0.3055555555555556,0.9166666666666666,0.4583333333333333
ArtificialSatellite,lm__thenlper/gte-small,0.7,0.5,0.8571428571428571,0.631578947368421
ArtificialSatellite,lm__thenlper/gte-small,0.6,0.5833333333333334,0.75,0.6562499999999999
ArtificialSatellite,lm__thenlper/gte-small,0.5,0.5972222222222222,0.5972222222222222,0.5972222222222222
ArtificialSatellite,lm__thenlper/gte-small,0.4,0.5972222222222222,0.5972222222222222,0.5972222222222222
ArtificialSatellite,lm__thenlper/gte-small,0.3,0.5972222222222222,0.5972222222222222,0.5972222222222222
ArtificialSatellite,lm__intfloat/multilingual-e5-base,0.9,0.013888888888888888,1.0,0.0273972602739726
ArtificialSatellite,lm__intfloat/multilingual-e5-base,0.8,0.1527777777777778,0.8461538461538461,0.25882352941176473
ArtificialSatellite,lm__intfloat/multilingual-e5-base,0.7,0.5138888888888888,0.8222222222222222,0.6324786324786325
ArtificialSatellite,lm__intfloat/multilingual-e5-base,0.6,0.5972222222222222,0.7049180327868853,0.6466165413533835
ArtificialSatellite,lm__intfloat/multilingual-e5-base,0.5,0.5972222222222222,0.5972222222222222,0.5972222222222222
ArtificialSatellite,lm__intfloat/multilingual-e5-base,0.4,0.5972222222222222,0.5972222222222222,0.5972222222222222
ArtificialSatellite,lm__intfloat/multilingual-e5-base,0.3,0.5972222222222222,0.5972222222222222,0.5972222222222222
ArtificialSatellite,lm__jinaai/jina-embedding-l-en-v1,0.9,0.027777777777777776,1.0,0.05405405405405406
ArtificialSatellite,lm__jinaai/jina-embedding-l-en-v1,0.8,0.4027777777777778,0.8529411764705882,0.5471698113207547
ArtificialSatellite,lm__jinaai/jina-embedding-l-en-v1,0.7,0.5416666666666666,0.65,0.5909090909090908
ArtificialSatellite,lm__jinaai/jina-embedding-l-en-v1,0.6,0.5555555555555556,0.5882352941176471,0.5714285714285715
ArtificialSatellite,lm__jinaai/jina-embedding-l-en-v1,0.5,0.5833333333333334,0.5833333333333334,0.5833333333333334
ArtificialSatellite,lm__jinaai/jina-embedding-l-en-v1,0.4,0.5833333333333334,0.5833333333333334,0.5833333333333334
ArtificialSatellite,lm__jinaai/jina-embedding-l-en-v1,0.3,0.5833333333333334,0.5833333333333334,0.5833333333333334
ArtificialSatellite,lm__jinaai/jina-embedding-b-en-v1,0.9,0.09722222222222222,0.875,0.17500000000000002
ArtificialSatellite,lm__jinaai/jina-embedding-b-en-v1,0.8,0.4444444444444444,0.7441860465116279,0.5565217391304347
ArtificialSatellite,lm__jinaai/jina-embedding-b-en-v1,0.7,0.5416666666666666,0.6190476190476191,0.5777777777777778
ArtificialSatellite,lm__jinaai/jina-embedding-b-en-v1,0.6,0.5972222222222222,0.5972222222222222,0.5972222222222222
ArtificialSatellite,lm__jinaai/jina-embedding-b-en-v1,0.5,0.5972222222222222,0.5972222222222222,0.5972222222222222
ArtificialSatellite,lm__jinaai/jina-embedding-b-en-v1,0.4,0.5972222222222222,0.5972222222222222,0.5972222222222222
ArtificialSatellite,lm__jinaai/jina-embedding-b-en-v1,0.3,0.5972222222222222,0.5972222222222222,0.5972222222222222
ArtificialSatellite,lm__gtr-t5-base,0.9,0.013888888888888888,1.0,0.0273972602739726
ArtificialSatellite,lm__gtr-t5-base,0.8,0.2777777777777778,0.8,0.41237113402061853
ArtificialSatellite,lm__gtr-t5-base,0.7,0.5,0.782608695652174,0.6101694915254238
ArtificialSatellite,lm__gtr-t5-base,0.6,0.625,0.7894736842105263,0.6976744186046512
ArtificialSatellite,lm__gtr-t5-base,0.5,0.625,0.625,0.625
ArtificialSatellite,lm__gtr-t5-base,0.4,0.625,0.625,0.625
ArtificialSatellite,lm__gtr-t5-base,0.3,0.625,0.625,0.625
ArtificialSatellite,lm__nthakur/contriever-base-msmarco,0.9,0.08333333333333333,0.75,0.15
ArtificialSatellite,lm__nthakur/contriever-base-msmarco,0.8,0.3472222222222222,0.9259259259259259,0.505050505050505
ArtificialSatellite,lm__nthakur/contriever-base-msmarco,0.7,0.5555555555555556,0.7547169811320755,0.64
ArtificialSatellite,lm__nthakur/contriever-base-msmarco,0.6,0.5833333333333334,0.6176470588235294,0.6
ArtificialSatellite,lm__nthakur/contriever-base-msmarco,0.5,0.5833333333333334,0.5833333333333334,0.5833333333333334
ArtificialSatellite,lm__nthakur/contriever-base-msmarco,0.4,0.5833333333333334,0.5833333333333334,0.5833333333333334
ArtificialSatellite,lm__nthakur/contriever-base-msmarco,0.3,0.5833333333333334,0.5833333333333334,0.5833333333333334
ArtificialSatellite,lm__TaylorAI/bge-micro,0.9,0.125,0.9,0.21951219512195125
ArtificialSatellite,lm__TaylorAI/bge-micro,0.8,0.3472222222222222,0.8064516129032258,0.48543689320388356
ArtificialSatellite,lm__TaylorAI/bge-micro,0.7,0.5,0.782608695652174,0.6101694915254238
ArtificialSatellite,lm__TaylorAI/bge-micro,0.6,0.5972222222222222,0.671875,0.6323529411764705
ArtificialSatellite,lm__TaylorAI/bge-micro,0.5,0.5972222222222222,0.5972222222222222,0.5972222222222222
ArtificialSatellite,lm__TaylorAI/bge-micro,0.4,0.5972222222222222,0.5972222222222222,0.5972222222222222
ArtificialSatellite,lm__TaylorAI/bge-micro,0.3,0.5972222222222222,0.5972222222222222,0.5972222222222222
ArtificialSatellite,lm__sentence-t5-base,0.9,0.013888888888888888,1.0,0.0273972602739726
ArtificialSatellite,lm__sentence-t5-base,0.8,0.2638888888888889,0.9047619047619048,0.4086021505376344
ArtificialSatellite,lm__sentence-t5-base,0.7,0.4583333333333333,0.8461538461538461,0.5945945945945945
ArtificialSatellite,lm__sentence-t5-base,0.6,0.625,0.7377049180327869,0.6766917293233082
ArtificialSatellite,lm__sentence-t5-base,0.5,0.625,0.625,0.625
ArtificialSatellite,lm__sentence-t5-base,0.4,0.625,0.625,0.625
ArtificialSatellite,lm__sentence-t5-base,0.3,0.625,0.625,0.625
ArtificialSatellite,lm__paraphrase-multilingual-mpnet-base-v2,0.9,0.1111111111111111,0.8,0.19512195121951217
ArtificialSatellite,lm__paraphrase-multilingual-mpnet-base-v2,0.8,0.19444444444444445,0.7777777777777778,0.3111111111111111
ArtificialSatellite,lm__paraphrase-multilingual-mpnet-base-v2,0.7,0.4722222222222222,0.7391304347826086,0.5762711864406781
ArtificialSatellite,lm__paraphrase-multilingual-mpnet-base-v2,0.6,0.5833333333333334,0.65625,0.6176470588235293
ArtificialSatellite,lm__paraphrase-multilingual-mpnet-base-v2,0.5,0.5972222222222222,0.5972222222222222,0.5972222222222222
ArtificialSatellite,lm__paraphrase-multilingual-mpnet-base-v2,0.4,0.5972222222222222,0.5972222222222222,0.5972222222222222
ArtificialSatellite,lm__paraphrase-multilingual-mpnet-base-v2,0.3,0.5972222222222222,0.5972222222222222,0.5972222222222222
ArtificialSatellite,lm__Hum-Works/lodestone-base-4096-v1,0.9,0.0,,
ArtificialSatellite,lm__Hum-Works/lodestone-base-4096-v1,0.8,0.0,,
ArtificialSatellite,lm__Hum-Works/lodestone-base-4096-v1,0.7,0.0,,
ArtificialSatellite,lm__Hum-Works/lodestone-base-4096-v1,0.6,0.0,,
ArtificialSatellite,lm__Hum-Works/lodestone-base-4096-v1,0.5,0.027777777777777776,0.027777777777777776,0.027777777777777776
ArtificialSatellite,lm__Hum-Works/lodestone-base-4096-v1,0.4,0.027777777777777776,0.027777777777777776,0.027777777777777776
ArtificialSatellite,lm__Hum-Works/lodestone-base-4096-v1,0.3,0.027777777777777776,0.027777777777777776,0.027777777777777776
ArtificialSatellite,lm__paraphrase-multilingual-MiniLM-L12-v2,0.9,0.08333333333333333,0.75,0.15
ArtificialSatellite,lm__paraphrase-multilingual-MiniLM-L12-v2,0.8,0.2638888888888889,0.6333333333333333,0.37254901960784315
ArtificialSatellite,lm__paraphrase-multilingual-MiniLM-L12-v2,0.7,0.4305555555555556,0.6458333333333334,0.5166666666666667
ArtificialSatellite,lm__paraphrase-multilingual-MiniLM-L12-v2,0.6,0.5277777777777778,0.5507246376811594,0.5390070921985816
ArtificialSatellite,lm__paraphrase-multilingual-MiniLM-L12-v2,0.5,0.5277777777777778,0.5277777777777778,0.5277777777777778
ArtificialSatellite,lm__paraphrase-multilingual-MiniLM-L12-v2,0.4,0.5277777777777778,0.5277777777777778,0.5277777777777778
ArtificialSatellite,lm__paraphrase-multilingual-MiniLM-L12-v2,0.3,0.5277777777777778,0.5277777777777778,0.5277777777777778
ArtificialSatellite,lm__msmarco-bert-co-condensor,0.9,0.06944444444444445,0.8333333333333334,0.12820512820512822
ArtificialSatellite,lm__msmarco-bert-co-condensor,0.8,0.2777777777777778,0.8695652173913043,0.42105263157894735
ArtificialSatellite,lm__msmarco-bert-co-condensor,0.7,0.4861111111111111,0.8333333333333334,0.6140350877192983
ArtificialSatellite,lm__msmarco-bert-co-condensor,0.6,0.6111111111111112,0.6984126984126984,0.6518518518518519
ArtificialSatellite,lm__msmarco-bert-co-condensor,0.5,0.6111111111111112,0.6111111111111112,0.6111111111111112
ArtificialSatellite,lm__msmarco-bert-co-condensor,0.4,0.6111111111111112,0.6111111111111112,0.6111111111111112
ArtificialSatellite,lm__msmarco-bert-co-condensor,0.3,0.6111111111111112,0.6111111111111112,0.6111111111111112
ArtificialSatellite,lm__jinaai/jina-embedding-s-en-v1,0.9,0.1527777777777778,0.7333333333333333,0.25287356321839083
ArtificialSatellite,lm__jinaai/jina-embedding-s-en-v1,0.8,0.4722222222222222,0.7391304347826086,0.5762711864406781
ArtificialSatellite,lm__jinaai/jina-embedding-s-en-v1,0.7,0.5555555555555556,0.6153846153846154,0.583941605839416
ArtificialSatellite,lm__jinaai/jina-embedding-s-en-v1,0.6,0.5694444444444444,0.5857142857142857,0.5774647887323944
ArtificialSatellite,lm__jinaai/jina-embedding-s-en-v1,0.5,0.5833333333333334,0.5833333333333334,0.5833333333333334
ArtificialSatellite,lm__jinaai/jina-embedding-s-en-v1,0.4,0.5833333333333334,0.5833333333333334,0.5833333333333334
ArtificialSatellite,lm__jinaai/jina-embedding-s-en-v1,0.3,0.5833333333333334,0.5833333333333334,0.5833333333333334
Artwork,lm__intfloat/multilingual-e5-large,0.9,0.09795918367346938,0.8888888888888888,0.17647058823529413
Artwork,lm__intfloat/multilingual-e5-large,0.8,0.3346938775510204,0.9010989010989011,0.48809523809523814
Artwork,lm__intfloat/multilingual-e5-large,0.7,0.8,0.92018779342723,0.8558951965065503
Artwork,lm__intfloat/multilingual-e5-large,0.6,0.889795918367347,0.889795918367347,0.889795918367347
Artwork,lm__intfloat/multilingual-e5-large,0.5,0.889795918367347,0.889795918367347,0.889795918367347
Artwork,lm__intfloat/multilingual-e5-large,0.4,0.889795918367347,0.889795918367347,0.889795918367347
Artwork,lm__intfloat/multilingual-e5-large,0.3,0.889795918367347,0.889795918367347,0.889795918367347
Artwork,lm__thenlper/gte-small,0.9,0.15510204081632653,0.9047619047619048,0.264808362369338
Artwork,lm__thenlper/gte-small,0.8,0.46122448979591835,0.904,0.6108108108108108
Artwork,lm__thenlper/gte-small,0.7,0.8408163265306122,0.9196428571428571,0.8784648187633263
Artwork,lm__thenlper/gte-small,0.6,0.8979591836734694,0.9128630705394191,0.9053497942386831
Artwork,lm__thenlper/gte-small,0.5,0.8979591836734694,0.8979591836734694,0.8979591836734694
Artwork,lm__thenlper/gte-small,0.4,0.8979591836734694,0.8979591836734694,0.8979591836734694
Artwork,lm__thenlper/gte-small,0.3,0.8979591836734694,0.8979591836734694,0.8979591836734694
Artwork,lm__intfloat/multilingual-e5-base,0.9,0.08979591836734693,0.9166666666666666,0.16356877323420074
Artwork,lm__intfloat/multilingual-e5-base,0.8,0.30612244897959184,0.8928571428571429,0.45592705167173253
Artwork,lm__intfloat/multilingual-e5-base,0.7,0.710204081632653,0.9109947643979057,0.7981651376146789
Artwork,lm__intfloat/multilingual-e5-base,0.6,0.889795918367347,0.897119341563786,0.8934426229508197
Artwork,lm__intfloat/multilingual-e5-base,0.5,0.889795918367347,0.889795918367347,0.889795918367347
Artwork,lm__intfloat/multilingual-e5-base,0.4,0.889795918367347,0.889795918367347,0.889795918367347
Artwork,lm__intfloat/multilingual-e5-base,0.3,0.889795918367347,0.889795918367347,0.889795918367347
Artwork,lm__jinaai/jina-embedding-l-en-v1,0.9,0.2571428571428571,0.9130434782608695,0.40127388535031844
Artwork,lm__jinaai/jina-embedding-l-en-v1,0.8,0.6979591836734694,0.855,0.7685393258426968
Artwork,lm__jinaai/jina-embedding-l-en-v1,0.7,0.8448979591836735,0.8518518518518519,0.8483606557377049
Artwork,lm__jinaai/jina-embedding-l-en-v1,0.6,0.8448979591836735,0.8448979591836735,0.8448979591836736
Artwork,lm__jinaai/jina-embedding-l-en-v1,0.5,0.8448979591836735,0.8448979591836735,0.8448979591836736
Artwork,lm__jinaai/jina-embedding-l-en-v1,0.4,0.8448979591836735,0.8448979591836735,0.8448979591836736
Artwork,lm__jinaai/jina-embedding-l-en-v1,0.3,0.8448979591836735,0.8448979591836735,0.8448979591836736
Artwork,lm__jinaai/jina-embedding-b-en-v1,0.9,0.2938775510204082,0.8674698795180723,0.43902439024390244
Artwork,lm__jinaai/jina-embedding-b-en-v1,0.8,0.689795918367347,0.8203883495145631,0.7494456762749446
Artwork,lm__jinaai/jina-embedding-b-en-v1,0.7,0.7673469387755102,0.7736625514403292,0.7704918032786886
Artwork,lm__jinaai/jina-embedding-b-en-v1,0.6,0.7714285714285715,0.7745901639344263,0.7730061349693251
Artwork,lm__jinaai/jina-embedding-b-en-v1,0.5,0.7714285714285715,0.7714285714285715,0.7714285714285715
Artwork,lm__jinaai/jina-embedding-b-en-v1,0.4,0.7714285714285715,0.7714285714285715,0.7714285714285715
Artwork,lm__jinaai/jina-embedding-b-en-v1,0.3,0.7714285714285715,0.7714285714285715,0.7714285714285715
Artwork,lm__gtr-t5-base,0.9,0.10612244897959183,0.896551724137931,0.18978102189781024
Artwork,lm__gtr-t5-base,0.8,0.37551020408163266,0.8846153846153846,0.5272206303724928
Artwork,lm__gtr-t5-base,0.7,0.7714285714285715,0.9086538461538461,0.8344370860927153
Artwork,lm__gtr-t5-base,0.6,0.8734693877551021,0.8806584362139918,0.8770491803278688
Artwork,lm__gtr-t5-base,0.5,0.8734693877551021,0.8734693877551021,0.8734693877551021
Artwork,lm__gtr-t5-base,0.4,0.8734693877551021,0.8734693877551021,0.8734693877551021
Artwork,lm__gtr-t5-base,0.3,0.8734693877551021,0.8734693877551021,0.8734693877551021
Artwork,lm__nthakur/contriever-base-msmarco,0.9,0.1836734693877551,0.8490566037735849,0.302013422818792
Artwork,lm__nthakur/contriever-base-msmarco,0.8,0.5551020408163265,0.8947368421052632,0.6851385390428211
Artwork,lm__nthakur/contriever-base-msmarco,0.7,0.8489795918367347,0.8927038626609443,0.8702928870292888
Artwork,lm__nthakur/contriever-base-msmarco,0.6,0.8775510204081632,0.8775510204081632,0.8775510204081631
Artwork,lm__nthakur/contriever-base-msmarco,0.5,0.8775510204081632,0.8775510204081632,0.8775510204081631
Artwork,lm__nthakur/contriever-base-msmarco,0.4,0.8775510204081632,0.8775510204081632,0.8775510204081631
Artwork,lm__nthakur/contriever-base-msmarco,0.3,0.8775510204081632,0.8775510204081632,0.8775510204081631
Artwork,lm__TaylorAI/bge-micro,0.9,0.1673469387755102,0.8913043478260869,0.281786941580756
Artwork,lm__TaylorAI/bge-micro,0.8,0.4448979591836735,0.8934426229508197,0.5940054495912807
Artwork,lm__TaylorAI/bge-micro,0.7,0.7714285714285715,0.9043062200956937,0.8325991189427313
Artwork,lm__TaylorAI/bge-micro,0.6,0.8734693877551021,0.8916666666666667,0.8824742268041237
Artwork,lm__TaylorAI/bge-micro,0.5,0.8857142857142857,0.8857142857142857,0.8857142857142857
Artwork,lm__TaylorAI/bge-micro,0.4,0.8857142857142857,0.8857142857142857,0.8857142857142857
Artwork,lm__TaylorAI/bge-micro,0.3,0.8857142857142857,0.8857142857142857,0.8857142857142857
Artwork,lm__sentence-t5-base,0.9,0.08163265306122448,0.8695652173913043,0.1492537313432836
Artwork,lm__sentence-t5-base,0.8,0.3224489795918367,0.9080459770114943,0.47590361445783136
Artwork,lm__sentence-t5-base,0.7,0.7836734693877551,0.9142857142857143,0.8439560439560438
